poolId,latitude,longitude,poolStatus,sourceVisitId,sourceSurveyId,updatedAt,visitId,visitUserName,visitUserId,visitPoolId,visitDate,visitLocatePool,visitCertainty,visitNavMethod,visitDirections,visitLocationComments,visitCoordSource,visitLatitude,visitLongitude,visitVernalPool,visitPoolType,visitInletType,visitOutletType,visitForestUpland,visitForestCondition,visitHabitatAgriculture,visitHabitatLightDev,visitHabitatHeavyDev,visitHabitatPavedRd,visitHabitatDirtRd,visitHabitatPowerline,visitHabitatOther,visitHabitatComment,visitMaxDepth,visitWaterLevelObs,visitHydroPeriod,visitMaxWidth,visitMaxLength,visitPoolTrees,visitPoolShrubs,visitPoolEmergents,visitPoolFloatingVeg,visitSubstrate,visitDisturbDumping,visitDisturbSiltation,visitDisturbVehicleRuts,visitDisturbRunoff,visitDisturbDitching,visitDisturbOther,visitWoodFrogAdults,visitWoodFrogLarvae,visitWoodFrogEgg,visitWoodFrogEggHow,visitSpsAdults,visitSpsLarvae,visitSpsEgg,visitSpsEggHow,visitJesaAdults,visitJesaLarvae,visitJesaEgg,visitJesaEggHow,visitBssaAdults,visitBssaLarvae,visitBssaEgg,visitBssaEggHow,visitFairyShrimp,visitFingerNailClams,visitSpeciesOther1,visitSpeciesOther2,visitSpeciesComments,visitFish,visitFishCount,visitFishSizeSmall,visitFishSizeMedium,visitFishSizeLarge,visitPoolPhoto,createdAt,updatedAt,visitPoolMapped,visitUserIsLandowner,visitLandownerPermission,visitLandowner,visitTownId,visitFishSize,visitWoodFrogPhoto,visitWoodFrogNotes,visitSpsPhoto,visitSpsNotes,visitJesaPhoto,visitJesaNotes,visitBssaPhoto,visitBssaNotes,visitFairyShrimpPhoto,visitFairyShrimpNotes,visitFingerNailClamsPhoto,visitFingerNailClamsNotes,visitNavMethodOther,visitPoolTypeOther,visitSubstrateOther,visitSpeciesOtherName,visitSpeciesOtherCount,visitSpeciesOtherPhoto,visitSpeciesOtherNotes,visitLocationUncertainty,visitObserverUserName,visitWoodFrogiNat,visitSpsiNat,visitJesaiNat,visitBssaiNat,visitFairyShrimpiNat,visitFingerNailClamsiNat,visitSpeciesOtheriNat
SDF1104,44.045710,-72.533413,Confirmed,1372,0,2021-03-24 10:41:49.661715,1372,JenTom,0,SDF1104,2011-05-15,1,Certain,GPS,"parked at landowners house, followed trail eastward into woods behind his house. Pool was about 100 ft off the trail.",landowner accompanied me on the survey and knows the pools and area very well,GPS,44.04571000,-72.53341300,Yes,Isolated Forest Depression,No Inlet,Ephemeral Outlet,Deciduous,Major logging,f,f,f,f,f,f,,spring-fed. Water also drains in from surrounding hillside. Outlet area at southern end of pool was altered by bulldozer during recent clear-cutting of adjacent land. Landowner says pool retains water year-round.,> 4 Feet,Full,Permanent,10,30,0,0,0,2,Leaf litter,f,f,f,f,f,outlet at southern end was altered during recent clear-cutting on adjacent property,,1,100,Estimated,,0,,,,0,,,,0,,,0,0,,,difficult to see egg masses - pool had lots of algae (likely due to clearcutting/newly opened canopy to south). Found 2 areas with clumps of wood frog tadpoles. May also have seen 1 spotted salamander egg mass but it was too deep for me to verify.,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,218,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF1109,44.037002,-72.549901,Confirmed,1375,0,2021-03-24 10:41:49.661715,1375,JenTom,0,SDF1109,2010-05-16,0,Certain,GPS,"From house at 897 Cemetery St., walk northwest through the field into the woods.",Landowner (Terry Teitsch) accompanied me on the survey.,VT ANR Mapping Website,44.03700200,-72.54990100,Yes,Pool associated with larger wetland complex,No Inlet,No Outlet,Mixed,Undisturbed,f,f,f,f,f,f,,"Large pool complex. Landowner says the deepest pool, which is on the north side (near sugar house), never dries up. The surrounding area has been selectively logged in the past. The forest is in the current use program.",6-12 Inches,Less than 50%,Permanent,70,250,20,5,,,Leaf litter,f,f,f,f,f,,,1,30,Estimated,,1,1,Counted,,0,,,,0,,,0,1,,,Wood frog and salamander eggs had already hatched at time of survey (peak migration this year was April 7). A predaceous diving beetle was eating a wood frog larva.,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,218,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
NEW374,43.649914,-72.661067,Confirmed,1718,0,2021-03-24 10:41:49.661715,1718,sfaccio@vtecostudies.org,0,NEW374,2019-05-15,true,"",GPS,About 500m NW of junction of Chateguey Rd and Bridgewater Hollow and ~40m west of pool NEW373,Nice pool,GPS,43.64991365,-72.66106664,Yes,Isolated Forest Depression,No Inlet,Ephemeral Outlet,Deciduous,,,,,,,,,"90% hardwoods: beech, yellow birch, maple, red spruce, hemlock",Knee-deep,More than 50%,Ephemeral,15,65,,,,,Leaf litter,,,,,,,0,1,70,Estimated,0,0,100,Estimated,0,0,,,0,0,,,0,0,,,Very nice pool in a beautiful setting at base of 25' high rocky outcrop/escarpment.,,,,,,https://s3.amazonaws.com/vpatlas.photos/NEW374/1718/Pool.1?1569607768300,2019-08-21 14:45:21.782733,2021-03-18 22:32:48.033599,t,f,t,"{""visitLandownerName"": ""NE Wilderness Trust"", ""visitLandownerEmail"": """", ""visitLandownerPhone"": """", ""visitLandownerAddress"": """"}",142,,https://s3.amazonaws.com/vpatlas.photos/NEW374/1718/Pool.1?1569607833823,1' x 2' egg mass mat hatching,https://s3.amazonaws.com/vpatlas.photos/NEW374/1718/Pool.1?1569607788617,,,,,,,,,,"",,,caddisfly,,,,"",,,,,,,,
SDF956,43.692837,-72.478949,Confirmed,1783,0,2021-03-24 10:41:49.661715,1783,kpmcfarland,0,SDF956,2010-05-31,false,Certain,GPS,"","",VPAtlas Map Marker,43.69283700,-72.47894900,Yes,Isolated Forest Depression,No Inlet,No Outlet,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,https://s3.amazonaws.com/vpatlas.photos/SDF956/1783/Pool.1?1586097734648,2020-04-05 14:41:46.471742,2021-03-18 22:32:48.033599,t,f,f,"{""disabled"": true}",206,,,,,,,,,,,,,,"",,,,0,,,"",kpmcfarland,,,,,,,
NEW396,43.758015,-72.271066,Confirmed,1808,0,2021-03-24 10:41:49.661715,1763,sfaccio@vtecostudies.org,0,NEW396,2020-03-16,false,"","",On east side of Union Village Rd just north of Shiloh Rd,"",VPAtlas Map Marker,43.75801479,-72.27106568,Yes,Isolated Forest Depression,No Inlet,No Outlet,Mixed,Minor logging,,t,,t,,,,Immediately adjacent to Union Village Rd. ,Hip-deep,Full,Ephemeral,30,60,85,,,,Leaf litter,,,,,,Salt and silt from road,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,Have seen wood frogs and spotted salamander eggs here in the past.,,,,,,"",2020-03-16 12:34:32.976079,2021-03-18 22:32:48.033599,f,f,f,"{""disabled"": true}",137,,,,,,,,,,,,,,"",,,,0,,,10,sfaccio@vtecostudies.org,,,,,,,
SDF510,43.895610,-72.333420,Confirmed,1547,0,2021-03-24 10:41:49.661715,1547,sfaccio,0,SDF510,2010-06-08,1,Certain,GPS,NW corner of Podunk WMA,,GPS,43.89561000,-72.33342000,Yes,Pool associated with larger wetland complex,No Inlet,Ephemeral Outlet,Mixed,Undisturbed,f,f,f,f,f,f,,"Embedded in larger, open seep which appears to have vp habitat throughout.  Main pool at west end of seep.",12-24 Inches,More than 50%,Semi-permanent,30,60,1,5,20,0,Leaf litter,f,f,f,f,f,,,1,,,,0,1,Counted,,0,,,,0,,,0,0,,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,129,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
NEW375,43.649665,-72.662576,Confirmed,1720,0,2021-03-24 10:41:49.661715,1720,sfaccio@vtecostudies.org,0,NEW375,2019-08-21,true,"",GPS,"About 500m NW of junction of Chateauguay Rd and Birdgewater Hollow Rd, and about 100m west (downslope) of pool NEW374","",GPS,43.64966523,-72.66257643,Yes,Isolated Forest Depression,No Inlet,No Outlet,Deciduous,,,,,,,,,"80% deciduous: yellow birch, beech, red maple, red spruce",Knee-deep,More than 50%,Ephemeral,10,25,,,,,Leaf litter,,,,,,,0,0,,,0,0,12,Counted,0,0,,,0,0,,,0,0,,,,,,,,,,2019-08-21 14:57:10.662936,2021-03-18 22:32:48.033599,t,f,t,"{""visitLandownerName"": ""NE Wilderness Trust"", ""visitLandownerEmail"": """", ""visitLandownerPhone"": """", ""visitLandownerAddress"": """"}",142,,,,,,,,,,,,,,"",,,,,,,"",,,,,,,,
SDF512,43.895320,-72.322870,Confirmed,1549,0,2021-03-24 10:41:49.661715,1549,sfaccio,0,SDF512,2011-05-10,1,Certain,GPS,NE Corner of Podunk WMA,,GPS,43.89532000,-72.32287000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Mixed,Minor logging,f,f,f,f,f,f,,"Pool on summit ridge -- recent logging downslope to south and west, but summit area not logged.",6-12 Inches,More than 50%,Ephemeral,25,60,,,,,Leaf litter,f,f,f,f,f,,,1,125,Estimated,,0,50,Estimated,,0,15,Counted,,0,,,0,0,newts,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,129,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
NEW376,43.930870,-73.021130,Confirmed,1722,0,2021-03-24 10:41:49.661715,1722,sfaccio@vtecostudies.org,0,NEW376,2018-05-01,true,"",GPS,30m west of Goshen-Ripton Rd (FR-32) and about 1km north of Goshen town line.,"",GPS,43.93087000,-73.02113000,Yes,Isolated Forest Depression,Ephemeral Inlet,Ephemeral Outlet,Deciduous,Minor logging,,,,,,,,This is a complex of 4 or 5 pools about 30m to 60m from the Goshen-Ripton Rd. All similar in size and depth.,Shin-deep,Full,Ephemeral,20,60,10,2,,,Leaf litter,,,,,,,10,0,15,Estimated,0,0,5,Counted,0,0,,,0,0,,,0,0,,,Spermatophores present and wood frogs calling,,,,,,,2019-08-21 15:17:14.271252,2021-03-18 22:32:48.033599,t,f,t,"{""visitLandownerName"": ""Green Mountain National Forest"", ""visitLandownerEmail"": """", ""visitLandownerPhone"": """", ""visitLandownerAddress"": """"}",118,,,,,,,,,,,,,,"",,,,,,,"",,,,,,,,
SDF115,44.015661,-72.547565,Confirmed,1381,0,2021-03-24 10:41:49.661715,1381,JenTom,0,SDF115,1900-01-01,1,Certain,GPS,"from Dean Goulet's house (access via driveway off of East Hill), follow trails in woods to western property boundary",landowner accompanied me on survey and showed me 2 other pools (both of which had wood frog and spotted salamander egg masses) and a wetland on his property. owner says that the mapped pool stays wet year-round.,GPS,44.01566100,-72.54756500,Yes,Isolated Forest Depression,No Inlet,No Outlet,Mixed,Minor logging,f,f,f,f,f,f,logging roads in vicinity,"mostly deciduous. Surrounding forest impacted by last summer's straight-line windstorm there are many fallen trees, and much of the adjoining forest to the west was cleared due to damage from the storm.",12-24 Inches,Full,Permanent,35,200,4,1,85,10,Leaf litter,f,f,f,f,f,,,1,100,Estimated,,0,3,Counted,,0,,,,0,,,0,0,,,"Hundreds of wood frog tadpoles. Likely more than 3 salamander egg masses (I had to survey the pool quickly since the landowner was waiting for me). lots of vegetation in pool (grasses, sedges, hummocks, sphagnum moss).",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,218,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
NEW377,43.906445,-72.422905,Confirmed,1724,0,2021-03-24 10:41:49.661715,1724,sfaccio@vtecostudies.org,0,NEW377,2019-08-21,true,"",Prior Knowledge,~150m east of Orchard Rd near field edge.,"",GPS,43.90644530,-72.42290458,Yes,Isolated Forest Depression,Ephemeral Inlet,Ephemeral Outlet,Deciduous,Minor logging,,,,,,,,Headwater seep with pooling in several areas,Shin-deep,Full,Ephemeral,20,40,,10,5,,Leaf litter,,,,,,,5,0,75,Estimated,0,0,,,1,0,2,Counted,0,0,,,0,0,,,Captured an adult female Jefferson Salamander in pool near two freshly deposited egg masses attached to twig.,,,,,,,2019-08-21 17:59:29.010625,2021-03-18 22:32:48.033599,t,f,t,"{""visitLandownerName"": ""Mel Goertz"", ""visitLandownerEmail"": """", ""visitLandownerPhone"": """", ""visitLandownerAddress"": ""Orchard Rd.""}",125,,,,,,,,,,,,,,"",,,,,,,"",,,,,,,,
SDF1161,43.667650,-72.563628,Confirmed,1382,0,2021-03-24 10:41:49.661715,1382,sfaccio,0,SDF1161,2012-05-02,1,Certain,GPS,N. of Dana Hill,Shallow but HUGE pool.,GPS,43.66765000,-72.56362800,Yes,Isolated Forest Depression,No Inlet,Ephemeral Outlet,Deciduous,Minor logging,f,f,f,f,f,f,VAST trail,West end of pool is adjacent to VAST trail.,6-12 Inches,More than 50%,Semi-permanent,60,350,10,10,10,2,Leaf litter,f,f,f,f,f,,,1,,,,0,100,Estimated,,0,,,,0,,,0,0,Spring Peepers,Newts,"Pool may have some ground water influence, but huge amount of surface area and appears very productive in terms of salamander eggs and wood frog tadpoles.",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,206,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF517,43.886460,-72.326970,Confirmed,1554,0,2021-03-24 10:41:49.661715,1554,sfaccio,0,SDF517,2010-06-03,1,Certain,GPS,SE from Podunk WMA parking area.,,GPS,43.88646000,-72.32697000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Deciduous,Undisturbed,f,f,f,f,f,f,,,12-24 Inches,Dry,Ephemeral,20,60,0,0,0,,Leaf litter,f,f,f,f,f,,,0,,,,0,1,Counted,,0,,,,0,,,0,0,Caddis fly cases,,"Pool dry. One unhatched spotted salamander egg mass present in pool bottom.  It was dehydrating, but still seemed viable. Pool could provide breeding habitat in wetter year, but clearly has long-enough hydroperiod for caddis flies.",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,129,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF117,44.023324,-72.530327,Confirmed,1383,0,2021-03-24 10:41:49.661715,1383,JenTom,0,SDF117,2011-05-27,1,Certain,GPS,"access via logging road off of Chelsea Mountain Road. Follow logging roads, then bushwhack to northeast corner of property (along ridgetop).",called landowner's wife on phone on 5/15/2011; she gave me permission to visit the site.,GPS,44.02332400,-72.53032700,Yes,Isolated Forest Depression,No Inlet,Ephemeral Outlet,Deciduous,Minor logging,f,f,f,f,f,f,,"a few conifers, but mostly (90%) deciduous. Surrounding area was logged in the past. Pool is in a rocky ridgetop bowl. Lots of ferns in northern part of pool, plus some sphagnum moss. The south end is deeper with less vegetation. Very dark tannic water.",12-24 Inches,Full,Semi-permanent,17,350,3,0,60,0,Leaf litter,f,f,f,f,f,,,1,5,Estimated,,0,3,Counted,,0,,,,0,,,0,0,,,more than 5 wood frog tadpoles in pool; it was difficult to see in the dark tannic water so I didn't spend a lot of time trying to find more. Salamander egg masses looked like they were about a week away from emerging.,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,218,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
NEW406,42.963099,-72.636033,Confirmed,1786,0,2021-03-24 10:41:49.661715,1786,toepfer.alt@gmail.com,0,NEW406,2020-04-05,false,"","",500 ft west of high voltage power line corridor intersection,In power line opening,GPS,42.96309900,-72.63603300,Yes,Isolated Non-Forest Depression,No Inlet,No Outlet,,,,,,,,t,,,Shin-deep,Full,Ephemeral,30,15,,,20,,,,,,,,,0,0,,,0,0,4,Estimated,0,0,,,0,0,,,0,0,,,,,,,,,https://s3.amazonaws.com/vpatlas.photos/NEW406/1786/Pool.1?1586109410087,2020-04-05 17:55:59.381928,2021-03-18 22:32:48.033599,f,f,f,"{""disabled"": true}",182,,,,https://s3.amazonaws.com/vpatlas.photos/NEW406/1786/Sps.1,,,,,,,,,,"",,sedges and grasses,,,,,10,toepfer.alt@gmail.com,,,,,,,
SDF736,43.909530,-72.422970,Confirmed,1726,0,2021-03-24 10:41:49.661715,1726,sfaccio@vtecostudies.org,0,SDF736,2018-04-28,true,Certain,GPS,Saddle between hilltops east of Orchard Rd.,"",GPS,43.90953000,-72.42297000,Yes,Isolated Forest Depression,Ephemeral Inlet,No Outlet,Deciduous,Minor logging,,,,,,,,"Large, deep, ridgetop pool. Really nice!",Hip-deep,Full,Ephemeral,60,120,5,1,0,0,Leaf litter,,,,,,,5,0,2,Counted,0,0,,,0,0,,,0,0,,,0,0,,,Spotted and Jefferson salamanders surely use this large pool. Both species were found in nearby pool at 200' lower elevation. ,,,,,,,2019-08-23 13:55:58.294882,2021-03-18 22:32:48.033599,t,f,t,"{""visitLandownerName"": ""Shane and Jenna Young"", ""visitLandownerEmail"": """", ""visitLandownerPhone"": """", ""visitLandownerAddress"": """"}",125,,,,,,,,,,,,,,"",,,,,,,"",,,,,,,,
SDF246,44.883800,-73.331660,Confirmed,1490,0,2021-03-24 10:41:49.661715,1490,Goshawk,0,SDF246,2010-05-07,1,Certain,GPS,east of Main Road in Isle la Motte -- accessed from SDF245,,VT ANR Mapping Website,44.88380000,-73.33166000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Mixed,Undisturbed,f,t,f,f,f,f,,"Substrate -- firm, grassy.                     

Man-made? cattail pond in clearing at -73.33233.",6-12 Inches,Full,Ephemeral,30,175,5,15,79,0,Other,f,f,f,f,f,,,0,,,,0,,,,0,,,,0,,,0,0,,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,13,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
NEW404,42.736154,-72.657265,Confirmed,1778,0,2021-03-24 10:41:49.661715,1778,LindaGuilford,0,NEW404,2020-03-31,false,"","","On Packer Corners Rd, Guilford, opposite driveway #2400, about 100 yards into woods","",VPAtlas Map Marker,42.73615400,-72.65726500,Yes,Isolated Forest Depression,No Inlet,No Outlet,Mixed,Undisturbed,,,,,,,,,Knee-deep,Full,Semi-permanent,42,184,0,0,0,0,Leaf litter,,,,,,,12,0,1,Counted,0,0,0,,0,0,0,,0,0,0,,0,0,,,I think it's too early for the egg masses to appear,,,,,,https://s3.amazonaws.com/vpatlas.photos/NEW404/1778/Pool.1?1586195553759,2020-04-03 13:52:22.430847,2021-03-18 22:32:48.033599,f,f,t,"{""visitLandownerName"": ""Cersosimo Lumber"", ""visitLandownerEmail"": """", ""visitLandownerPhone"": ""802-254-4508"", ""visitLandownerAddress"": ""1103 Vernon Road Brattleboro Vt 05301""}",194,,https://s3.amazonaws.com/vpatlas.photos/NEW404/1778/WoodFrog.1?1586195620100,it's still early for egg masses,,,,,,,,,,,"",,,,0,,,100,LindaGuilford,,,,,,,
SDF254,44.848460,-73.278300,Confirmed,1491,0,2021-03-24 10:41:49.661715,1491,Goshawk,0,SDF254,2010-04-16,1,Certain,GPS,Accessed by private drive off East Canal Road (Block House Pt. Rd.).,,VT ANR Mapping Website,44.84846000,-73.27830000,Yes,Isolated Forest Depression,No Inlet,Ephemeral Outlet,Mixed,Minor logging,f,f,f,f,t,f,,,6-12 Inches,Full,Ephemeral,12,180,20,20,5,20,Leaf litter,f,f,f,f,f,,,0,,,,0,,,,0,,,,0,,,0,0,,,One dead Leopard Frog was floating in the pool.,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,21,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF509,43.895950,-72.333960,Confirmed,1546,0,2021-03-24 10:41:49.661715,1546,sfaccio,0,SDF509,2010-06-08,1,Certain,GPS,NW corner of Podunk WMA,,GPS,43.89595000,-72.33396000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Deciduous,Undisturbed,f,f,f,f,f,f,,Nice pool.  Appears to be the most productive in this cluster of 3-4 pools.,12-24 Inches,More than 50%,Ephemeral,25,85,0,1,5,0,Leaf litter,f,f,f,f,f,,,1,,,,0,,,,0,,,,0,,,0,0,Caddis fly larvae,Phantom midge larvae,No salamander larvae observed but I assume they must be present.  I did not have a net so couldnt sample leaf litter.  Thousands of wood frog tadpoles throughout pool.,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,129,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF513,43.896350,-72.321370,Confirmed,1550,0,2021-03-24 10:41:49.661715,1550,sfaccio,0,SDF513,2011-05-10,1,Certain,GPS,NE corner of Podunk WMA,,GPS,43.89635000,-72.32137000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Mixed,Undisturbed,f,f,f,f,f,f,,Mostly hardwoods with some red spruce.,12-24 Inches,More than 50%,Ephemeral,60,50,,,,,Leaf litter,f,f,f,f,f,,,1,200,Estimated,,0,75,Estimated,,0,2,Counted,,0,,,0,0,Newt,Caddisfly larvae,"Large, significant pool.  Couldnt access center and deeper water to count additional Jefferson eggs but assume there are more.",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,129,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF514,43.898560,-72.321980,Confirmed,1551,0,2021-03-24 10:41:49.661715,1551,sfaccio,0,SDF514,2011-05-10,1,Certain,GPS,NE corner of Podunk WMA,,GPS,43.89856000,-72.32198000,Yes,Isolated Forest Depression,No Inlet,Ephemeral Outlet,Mixed,Undisturbed,f,f,f,f,f,f,,Hardwood/ Red Spruce stand. Pool grades into a large seep with smaller pool at south end.,< 6 Inches,More than 50%,Ephemeral,20,40,,,2,,Leaf litter,f,f,f,f,f,,,0,50,Estimated,,0,40,Estimated,,0,,,,0,,,0,0,,,"Small, shallow pool that is likely only productive in wet years.",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,129,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
NEW379,43.619730,-73.147030,Confirmed,1727,0,2021-03-24 10:41:49.661715,1727,sfaccio@vtecostudies.org,0,NEW379,2018-04-21,true,"",GPS,Blueberry Hill WMA,"",GPS,43.61973000,-73.14703000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Deciduous,Minor logging,,,,,,,,95% deciduous,Knee-deep,Full,Ephemeral,40,70,,,,,Leaf litter,,,,,,,0,0,90,Estimated,0,0,50,Estimated,0,0,15,Estimated,0,0,15,Estimated,0,0,,,Spermatophores present. High proportion of dead embryos in Jeff/BS egg masses,,,,,,https://s3.amazonaws.com/vpatlas.photos/NEW379/1727/Pool.1?1569606694023,2019-08-23 15:02:56.511426,2021-03-18 22:32:48.033599,t,f,t,"{""visitLandownerName"": ""VT Fish & Wildlife"", ""visitLandownerEmail"": """", ""visitLandownerPhone"": """", ""visitLandownerAddress"": """"}",246,,,,,,,,https://s3.amazonaws.com/vpatlas.photos/NEW379/1727/Pool.1?1569606782564,,,,,,"",,,,,,,"",,,,,,,,
SDF516,43.887750,-72.313810,Confirmed,1553,0,2021-03-24 10:41:49.661715,1553,sfaccio,0,SDF516,2011-05-10,1,Certain,GPS,NE Corner of Podunk WMA,,GPS,43.88775000,-72.31381000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Mixed,Minor logging,f,f,f,f,f,f,,"Large, hummocky pool in hemlock, red spruce, hardwood stand.  Small pool about 20 feet W of main pool.",12-24 Inches,More than 50%,Ephemeral,50,75,10,10,10,0,Leaf litter,f,f,f,f,f,,,1,250,Estimated,,0,150,Estimated,,0,40,Estimated,,0,,,0,0,Newts,Caddisfly larvae,"Complex pool with sphagnum hummocks and royal fern.  Very shallow with several deep pools.  Looked for 4-toed salamander in hummocks with no luck, but sphagnum not deep and elevation too high (1400 feet).",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,129,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF518,43.885810,-72.327350,Confirmed,1555,0,2021-03-24 10:41:49.661715,1555,sfaccio,0,SDF518,2010-06-03,1,Certain,GPS,SE of Podunk WMA parking area.,,GPS,43.88581000,-72.32735000,Yes,Isolated Forest Depression,No Inlet,Ephemeral Outlet,Deciduous,Undisturbed,f,f,f,f,f,f,,,12-24 Inches,Less than 50%,Ephemeral,25,85,0,0,5,,Leaf litter,f,f,f,f,f,,,1,,,,0,,,,0,,,,0,,,0,1,Caddis cases,,"Pool nearly dry.  Several small puddles where tadpoles were concentrated, but could swim around.  Salamander larvae not observed, but were likely present. I couldnt access largest puddles without excessive siltation/disturbance.",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,129,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF560,43.825730,-72.351460,Confirmed,1563,0,2021-03-24 10:41:49.661715,1563,sfaccio,0,SDF560,2011-05-14,1,Certain,GPS,Morrill Mt. summit,,GPS,43.82573000,-72.35146000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Mixed,Undisturbed,f,f,f,f,f,f,,"Mostly harwood, but some hemlock.",2-3 Feet,More than 50%,Ephemeral,40,60,,,5,,Leaf litter,f,f,f,f,f,,,1,500,Estimated,,0,200,Estimated,,0,40,Estimated,,0,,,0,0,Caddisfly larvae,,Significant pool with large population of amphibians.  Wood Frog hatching was in progress.  Water was tannin-stained so visibility poor.,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,129,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF1334,43.668895,-72.635738,Confirmed,1768,0,2021-03-24 10:41:49.661715,1768,kpmcfarland,0,SDF1334,2010-08-07,true,Certain,Prior Knowledge,Head up the old road from parking area to AT. Go right on AT and pool is just a little ways along trail on right.,"",VPAtlas Map Marker,43.66889500,-72.63573800,Yes,Isolated Forest Depression,No Inlet,No Outlet,Mixed,Minor logging,,,,,,,,,,Dry,Ephemeral,,,,,,,Leaf litter,,,,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,,,,,,,https://s3.amazonaws.com/vpatlas.photos/SDF1334/1768/Pool.1?1585330083530,2020-03-27 17:26:59.706712,2021-03-18 22:32:48.033599,t,f,f,"{""disabled"": true}",0,,,,,,,,,,,,,searched under leaf muck and things and found none,"",,,,,,,"",kpmcfarland,,,,,,,
SDF561,43.822600,-72.352720,Confirmed,1564,0,2021-03-24 10:41:49.661715,1564,sfaccio,0,SDF561,2011-05-14,1,Certain,GPS,Morrill Mt.,,GPS,43.82260000,-72.35272000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Mixed,Undisturbed,f,f,f,f,f,f,,Hemlock/hardwood,6-12 Inches,More than 50%,Ephemeral,30,50,,,2,,Leaf litter,f,f,f,f,f,,,1,150,Estimated,,0,100,Estimated,,0,,,,0,,,0,0,,,May only be productive in wet years.,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,129,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF563,43.819390,-72.354460,Confirmed,1566,0,2021-03-24 10:41:49.661715,1566,sfaccio,0,SDF563,2011-05-14,1,Certain,GPS,Morrill Mt.,,GPS,43.81939000,-72.35446000,Yes,Manmade,No Inlet,Ephemeral Outlet,Deciduous,Minor logging,f,f,f,f,f,f,,Pool has distinct berm around 3 sides -- probably human0-enhanced seep or natural vernal pool that was deepened.,2-3 Feet,More than 50%,Semi-permanent,20,30,,,,,Leaf litter,f,f,f,f,f,,,0,150,Estimated,,0,80,Estimated,,0,,,,0,,,0,0,,,Visibility poor due to algae.,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,129,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
